area,name,lat,long,status,note
小平市,12-1,35.717453,139.463403,1,
小平市,12-2,35.716434,139.469716,1,
小平市,12-3,35.714036,139.473221,1,
小平市,12-4,35.717604,139.470609,1,
小平市,12-5,35.715975,139.473147,1,
小平市,12-6,35.713178,139.476204,1,
小平市,12-7,35.710748,139.478088,1,
小平市,12-8,35.712352,139.473707,1,
小平市,13-1,35.714889,139.482896,1,
小平市,13-2,35.71451,139.480809,1,
小平市,13-3,35.71297,139.483672,1,
小平市,13-4,35.712778,139.484994,1,
小平市,13-5,35.712222,139.486952,1,
小平市,13-6,35.712312,139.487556,1,
小平市,13-7,35.711551,139.490186,1,
小平市,13-8,35.712585,139.491862,1,
小平市,14-1,35.716526,139.486967,1,
小平市,14-2,35.721406,139.495932,1,
小平市,14-3,35.714359,139.492352,1,
小平市,14-4,35.716692,139.492896,1,
小平市,14-5,35.717538,139.491938,1,
小平市,14-6,35.714076,139.501317,1,
小平市,14-7,35.713586,139.502704,1,
小平市,14-8,35.713488,139.508008,1,
小平市,15-1,35.717467,139.480858,1,
小平市,15-2,35.72134,139.489119,1,
小平市,15-3,35.719385,139.491329,1,
小平市,15-4,35.718847,139.488638,1,
小平市,15-5,35.71938,139.489268,1,
小平市,15-6,35.717086,139.490328,1,
小平市,15-7,35.717196,139.488458,1,
小平市,16-1,35.721683,139.481455,1,
小平市,16-2,35.722897,139.480184,1,
小平市,16-3,35.723399,139.4827405,1,
小平市,16-4,35.723961,139.486557,1,
小平市,16-5,35.726051,139.485154,1,
小平市,16-6,35.725417,139.484941,1,
小平市,16-7,35.7231727,139.4913651,1,
小平市,16-8,35.723579,139.487994,1,
小平市,17-1,35.727331,139.486436,1,
小平市,17-2,35.726364,139.481969,1,
小平市,17-3,35.727601,139.491617,1,
小平市,17-4,35.72861,139.491046,1,
小平市,17-5,35.728214,139.48324,1,★7/4 0:00 位置修正済 (現地調査を反映。選管マップは誤り)
小平市,17-6,35.729836,139.485462,1,
小平市,17-7,35.728318,139.485706,1,
小平市,18-1,35.733794,139.480466,1,
小平市,18-2,35.734492,139.481739,1,
小平市,18-3,35.731028,139.481822,1,
小平市,18-4,35.732698,139.484448,1,
小平市,18-5,35.733362,139.485364,1,
小平市,18-6,35.733941,139.4879,1,
小平市,18-7,35.731243,139.487798,1,
小平市,18-8,35.73569,139.478131,1,
小平市,19-1,35.739962,139.490952,1,
小平市,19-2,35.742761,139.503415,1,
小平市,19-3,35.740347,139.495336,1,
小平市,19-4,35.742089,139.494687,1,
小平市,19-5,35.737557,139.500095,1,
小平市,19-6,35.738928,139.50392,1,
小平市,19-7,35.744403,139.499252,1,
小平市,19-8,35.741333,139.497884,1,
小平市,20-1,35.734449,139.489052,1,
小平市,20-2,35.7366963,139.4883062,1,
小平市,20-3,35.7374357,139.4878579,1,
小平市,20-4,35.7362397,139.4962975,1,
小平市,20-5,35.734338,139.496149,1,
小平市,20-6,35.734045,139.4971459,1,
小平市,20-7,35.7343596,139.4926531,1,
小平市,20-8,35.735761,139.493108,1,
小平市,21-1,35.727706,139.49219,1,
小平市,21-2,35.723989,139.493729,1,
小平市,21-3,35.722981,139.494354,1,
小平市,21-4,35.725395,139.494783,1,
小平市,21-5,35.722875,139.498544,1,
小平市,21-6,35.726708,139.501668,1,
小平市,21-7,35.72472,139.500963,1,
小平市,21-8,35.718654,139.496705,1,
小平市,22-1,35.725242,139.510562,1,
小平市,22-2,35.726624,139.510412,1,
小平市,22-3,35.722158,139.504159,1,
小平市,22-4,35.721923,139.507509,1,
小平市,22-5,35.721202,139.500364,1,
小平市,22-6,35.725323,139.504884,1,
小平市,22-7,35.723165,139.506456,1,
小平市,22-8,35.72002,139.497363,1,
小平市,23-1,35.721011,139.52043,1,
小平市,23-2,35.7223764,139.518567,1,
小平市,23-3,35.721849,139.511338,1,
小平市,23-4,35.7250779,139.5202349,1,
小平市,23-5,35.724351,139.510821,1,
小平市,23-6,35.72421,139.516012,1,
小平市,23-7,35.725041,139.516282,1,
小平市,23-8,35.722623,139.519724,1,
小平市,24-1,35.728216,139.514131,1,
小平市,24-2,35.7266052,139.5131148,1,
小平市,24-3,35.7282084,139.5050487,1,
小平市,24-4,35.729149,139.5085891,1,
小平市,24-5,35.7275916,139.5112548,1,
小平市,24-6,35.72823,139.507068,1,
小平市,24-7,35.725834,139.512392,1,
小平市,24-8,35.724714,139.514163,1,
小平市,25-1,35.73403,139.512828,1,
小平市,25-2,35.731218,139.514263,1,
小平市,25-3,35.733769,139.515857,1,
小平市,25-4,35.733618,139.518597,1,
小平市,25-5,35.730604,139.507739,1,
小平市,25-6,35.734424,139.510374,1,
小平市,25-7,35.734364,139.504153,1,
小平市,25-8,35.735117,139.50643,1,
小平市,26-1,35.735462,139.512185,1,
小平市,26-2,35.73776,139.51456,1,
小平市,26-3,35.740212,139.507017,1,
小平市,26-4,35.737078,139.509495,1,
小平市,26-5,35.736536,139.511525,1,
小平市,26-6,35.736914,139.511134,1,
小平市,26-7,35.735747,139.510758,1,
小平市,27-1,35.730864,139.494082,1,
小平市,27-2,35.727711,139.496606,1,
小平市,27-3,35.729836,139.499527,1,
小平市,27-4,35.73219,139.496907,1,
小平市,27-5,35.73109,139.500152,1,
小平市,27-6,35.731082,139.49214,1,
小平市,27-7,35.733831,139.492338,1,
小平市,27-8,35.73325,139.495098,1,
府中市,1-1,35.661602,139.451524,1,
府中市,1-2,35.658369,139.451166,1,
府中市,1-3,35.66034,139.442712,1,
府中市,1-4,35.659149,139.446136,1,
府中市,1-5,35.658248,139.44752,1,
府中市,1-6,35.662199,139.442403,1,
府中市,1-7,35.660323,139.445716,1,
府中市,1-8,35.66313,139.447638,1,
府中市,2-1,35.665707,139.445722,1,
府中市,2-2,35.66568,139.443801,1,
府中市,2-3,35.664814,139.4454,1,
府中市,2-4,35.66603,139.440806,1,
府中市,2-5,35.6641211,139.4400159,1,★7/4 2:37 青ピンに変更 (選管マップと同じ位置です)
府中市,2-6,35.662786,139.44851,1,
府中市,2-7,35.664972,139.44967,1,
府中市,3-1,35.672755,139.456218,1,
府中市,3-2,35.67272,139.454909,1,
府中市,3-3,35.671542,139.456144,1,
府中市,3-4,35.671139,139.461996,1,
府中市,3-5,35.671019,139.459322,1,
府中市,3-6,35.669476,139.458814,1,
府中市,3-7,35.675341,139.452158,1,
府中市,3-8,35.670525,139.457507,1,
府中市,4-1,35.688109,139.455935,1,
府中市,4-2,35.687961,139.456573,1,
府中市,4-3,35.690962,139.458027,1,
府中市,4-5,35.690104,139.459382,1,
府中市,4-4,35.689221,139.455674,1,
府中市,4-7,35.685856,139.456051,1,
府中市,4-6,35.686411,139.454037,1,
府中市,5-1,35.697948,139.460544,1,
府中市,5-2,35.694188,139.460448,1,
府中市,5-3,35.693144,139.466502,1,
府中市,5-4,35.6949472,139.4628606,1,
府中市,5-5,35.694301,139.46463,1,
府中市,5-6,35.69689,139.461,1,
府中市,5-7,35.690478,139.460127,1,
府中市,6-1,35.687851,139.464225,1,
府中市,6-2,35.688067,139.460849,1,
府中市,6-3,35.688377,139.463448,1,
府中市,6-4,35.688235,139.459873,1,
府中市,6-5,35.688344,139.462573,1,
府中市,6-6,35.686566,139.466239,1,
府中市,6-7,35.687243,139.464284,1,
府中市,7-1,35.674085,139.467176,1,
府中市,7-2,35.673109,139.464568,1,
府中市,7-3,35.674011,139.46518,1,
府中市,7-4,35.678753,139.466862,1,
府中市,7-5,35.674835,139.462591,1,
府中市,7-6,35.67654,139.466744,1,
府中市,7-7,35.675188,139.463801,1,
府中市,7-8,35.673292,139.463914,1,
府中市,8-1,35.664533,139.470626,1,
府中市,8-2,35.665379,139.469537,1,
府中市,8-3,35.66466,139.468346,1,
府中市,8-4,35.664918,139.463222,1,
府中市,8-5,35.666355,139.46664,1,
府中市,8-6,35.663177,139.462821,1,
府中市,8-7,35.666477,139.460472,1,
府中市,9-1,35.6626874,139.4556735,1,★7/4 2:38 青ピンに変更 (選管マップと同じ位置です)
府中市,9-2,35.660212,139.461108,1,
府中市,9-3,35.662694,139.457485,1,
府中市,9-4,35.664081,139.455926,1,
府中市,9-5,35.662184,139.453993,1,
府中市,9-6,35.660092,139.455451,1,
府中市,9-7,35.66182,139.463332,1,
府中市,9-8,35.662086,139.459298,1,
府中市,10-1,35.656141,139.459831,1,
府中市,10-2,35.656591,139.457188,1,
府中市,10-3,35.655559,139.461118,1,
府中市,10-4,35.658,139.457825,1,
府中市,10-5,35.658619,139.456428,1,
府中市,10-6,35.657321,139.460067,1,
府中市,10-7,35.656484,139.462934,1,
府中市,10-8,35.656978,139.454102,1,
府中市,11-1,35.661404,139.47128,1,
府中市,11-2,35.658285,139.470335,1,
府中市,11-3,35.659558,139.470683,1,
府中市,11-4,35.659627,139.466768,1,
府中市,11-5,35.660811,139.47025,1,
府中市,11-6,35.66179,139.467742,1,
府中市,11-7,35.659912,139.462987,1,
府中市,12-1,35.6682756,139.4700025,1,
府中市,12-2,35.667517,139.471439,1,
府中市,12-3,35.668077,139.469012,1,
府中市,12-4,35.666907,139.472273,1,
府中市,12-5,35.665959,139.476594,1,
府中市,12-6,35.6657157,139.4747765,1,
府中市,12-7,35.665289,139.472691,1,
府中市,13-1,35.672222,139.468621,1,
府中市,13-2,35.671434,139.469061,1,
府中市,13-3,35.675312,139.47082,1,
府中市,13-4,35.675534,139.469436,1,
府中市,13-5,35.674728,139.46935,1,
府中市,13-6,35.675569,139.468047,1,
府中市,13-7,35.677976,139.467586,1,
府中市,14-1,35.682085,139.47731,1,
府中市,14-2,35.681983,139.471696,1,
府中市,14-3,35.685962,139.471249,1,
府中市,14-4,35.687128,139.47142,1,
府中市,14-5,35.686919,139.470114,1,
府中市,14-6,35.687176,139.47237,1,
府中市,14-7,35.682292,139.475376,1,
府中市,15-1,35.678187,139.477768,1,
府中市,15-2,35.679163,139.476665,1,
府中市,15-3,35.679525,139.478055,1,
府中市,15-4,35.68081,139.473119,1,
府中市,15-5,35.678412,139.475394,1,
府中市,15-6,35.681794,139.473672,1,
府中市,15-7,35.680214,139.472417,1,
府中市,16-1,35.676782,139.478033,1,
府中市,16-2,35.674697,139.4777,1,
府中市,16-3,35.673547,139.477234,1,
府中市,16-4,35.675416,139.475823,1,
府中市,16-5,35.674985,139.47439,1,AIメイヤー候補貼り間違え（先方対応中 2024/06/30根本）
府中市,16-6,35.675046,139.473774,1,
府中市,16-7,35.675591,139.474439,1,
府中市,16-8,35.677024,139.473854,1,
府中市,17-1,35.668795,139.477088,1,"★7/4 2:33 要確認に変更  (ピンは選管マップ通りですが, 掲示板なしとの報告あり。6/23時点で市役所工事中)"
府中市,17-2,35.671646,139.480397,1,
府中市,17-3,35.670194,139.473805,1,
府中市,17-4,35.671049,139.47413,1,
府中市,17-5,35.669917,139.479341,1,
府中市,17-6,35.66951,139.478574,1,
府中市,17-7,35.667682,139.476806,1,
府中市,17-8,35.668948,139.479673,1,
府中市,18-1,35.6596818,139.4734319,1,
府中市,18-2,35.656961,139.477284,1,
府中市,18-3,35.65651,139.479179,1,
府中市,18-4,35.658233,139.478145,1,
府中市,18-5,35.658207,139.479669,1,
府中市,18-6,35.657877,139.476956,1,
府中市,18-7,35.6558623,139.4746739,1,
府中市,19-1,35.673072,139.481669,1,
府中市,19-2,35.676799,139.480002,1,
府中市,19-3,35.676377,139.482019,1,
府中市,19-4,35.674775,139.480766,1,
府中市,19-5,35.67546,139.483869,1,
府中市,19-6,35.676495,139.483542,1,
府中市,19-7,35.677609,139.488471,1,
府中市,19-8,35.676631,139.48633,1,
府中市,20-1,35.681423,139.479628,1,
府中市,20-2,35.67971,139.47996,1,
府中市,20-3,35.680142,139.480953,1,
府中市,20-4,35.680403,139.481763,1,
府中市,20-5,35.678574,139.483467,1,
府中市,20-6,35.685832,139.479744,1,
府中市,20-7,35.683837,139.479373,1,
府中市,21-1,35.688325,139.48656,1,
府中市,21-2,35.686869,139.487088,1,
府中市,21-3,35.690941,139.485661,1,
府中市,21-4,35.685906,139.484748,1,
府中市,21-5,35.686729,139.485096,1,
府中市,21-6,35.685324,139.486252,1,
府中市,21-7,35.69034,139.48668,1,
府中市,22-1,35.687958,139.492038,1,
府中市,22-2,35.691098,139.488759,1,
府中市,22-3,35.686757,139.488757,1,
府中市,22-4,35.685433,139.493588,1,
府中市,22-5,35.686261,139.493942,1,
府中市,22-6,35.6881203,139.4891192,1,
府中市,22-7,35.686082,139.495321,1,
府中市,23-1,35.682944,139.487572,1,
府中市,23-2,35.6831784,139.4938195,1,
府中市,23-3,35.6814491,139.4907778,1,
府中市,23-4,35.684687,139.489044,1,
府中市,23-5,35.6847128,139.4931217,1,
府中市,23-6,35.6834726,139.492317,1,
府中市,23-7,35.6839893,139.4928213,1,
府中市,24-1,35.674597,139.485825,1,
府中市,24-2,35.6724668,139.4916396,1,
府中市,24-3,35.67369,139.486731,1,
府中市,24-4,35.6697869,139.4929567,1,
府中市,24-5,35.674331,139.489387,1,
府中市,24-6,35.67125,139.486657,1,
府中市,24-7,35.674771,139.487236,1,
府中市,24-8,35.670549,139.48951,1,
府中市,25-1,35.671341,139.483562,1,
府中市,25-2,35.668248,139.486958,1,
府中市,25-3,35.668086,139.483358,1,
府中市,25-4,35.667678,139.490079,1,
府中市,25-5,35.669629,139.483423,1,
府中市,25-6,35.668535,139.48457,1,
府中市,25-7,35.669763,139.488315,1,
府中市,25-8,35.671136,139.48508,1,
府中市,26-1,35.658191,139.484319,1,
府中市,26-2,35.65746,139.488393,1,
府中市,26-3,35.659181,139.488012,1,
府中市,26-4,35.657733,139.487959,1,
府中市,26-5,35.657444,139.489615,1,
府中市,26-6,35.65634,139.488018,1,
府中市,26-7,35.656399,139.484893,1,
府中市,27-1,35.659848,139.489971,1,
府中市,27-2,35.663228,139.491313,1,
府中市,27-3,35.6628968,139.4978197,1,
府中市,27-4,35.6620341,139.4947843,1,
府中市,27-5,35.660974,139.494952,1,
府中市,27-6,35.660978,139.498498,1,
府中市,27-7,35.663283,139.503478,1,
府中市,27-8,35.660118,139.492327,1,
府中市,28-1,35.666337,139.49191,1,
府中市,28-2,35.668994,139.493342,1,
府中市,28-3,35.668179,139.493036,1,
府中市,28-4,35.668114,139.491727,1,
府中市,28-5,35.665987,139.497252,1,
府中市,28-6,35.666971,139.495198,1,
府中市,28-7,35.667969,139.496405,1,
府中市,29-1,35.665919,139.504078,1,
府中市,29-2,35.6661411,139.5012308,1,
府中市,29-3,35.664276,139.500308,1,
府中市,29-4,35.6642,139.500965,1,
府中市,29-5,35.66483,139.504099,1,
府中市,29-6,35.666435,139.50242,1,
府中市,29-7,35.667904,139.499584,1,
府中市,30-1,35.671388,139.501359,1,
府中市,30-2,35.673438,139.490438,1,
府中市,30-3,35.671025,139.496934,1,
府中市,30-4,35.669539,139.4949,1,
府中市,30-5,35.673617,139.498926,1,
府中市,30-6,35.673439,139.503507,1,
府中市,30-7,35.675642,139.50126,1,
府中市,30-8,35.6786,139.495544,1,
府中市,31-1,35.6754,139.503888,1,
府中市,31-2,35.674708,139.507211,1,
府中市,31-3,35.677182,139.507218,1,
府中市,31-4,35.676801,139.508778,1,
府中市,31-5,35.677502,139.503785,1,
府中市,31-6,35.676444,139.508845,1,
府中市,31-7,35.675544,139.505572,1,
府中市,32-1,35.664119,139.512094,1,
府中市,32-2,35.669123,139.502044,1,
府中市,32-3,35.665612,139.510329,1,
府中市,32-4,35.668619,139.504702,1,
府中市,32-5,35.666789,139.505844,1,
府中市,32-6,35.66622,139.507974,1,
府中市,32-7,35.664374,139.510246,1,
府中市,32-8,35.666684,139.508875,1,
府中市,33-1,35.671917,139.509674,1,
府中市,33-2,35.672304,139.508257,1,
府中市,33-3,35.670949,139.509105,1,
府中市,33-4,35.674836,139.508519,1,
府中市,33-5,35.671184,139.505929,1,
府中市,33-6,35.673452,139.51218,1,
府中市,33-7,35.671485,139.508413,1,
府中市,34-1,35.679182,139.518445,1,
府中市,34-2,35.67673,139.517958,1,
府中市,34-3,35.681322,139.517337,1,
府中市,34-4,35.684194,139.519186,1,
府中市,34-5,35.681053,139.519359,1,
府中市,34-6,35.678012,139.517592,1,
府中市,34-7,35.678365,139.521939,1,
府中市,35-1,35.669714,139.514908,1,
府中市,35-2,35.670101,139.517123,1,
府中市,35-3,35.66984,139.518084,1,
府中市,35-4,35.6679,139.509912,1,
府中市,35-5,35.668198,139.513929,1,
府中市,35-6,35.665966,139.516588,1,
府中市,35-7,35.6654224,139.5161374,1,
府中市,35-8,35.669405,139.511071,1,
府中市,36-1,35.663783,139.519569,1,
府中市,36-2,35.664306,139.514604,1,
府中市,36-3,35.658268,139.515414,1,
府中市,36-4,35.662396,139.51661,1,
府中市,36-5,35.663439,139.511944,1,
府中市,36-6,35.661831,139.513662,1,
府中市,36-7,35.660284,139.515803,1,
府中市,36-8,35.659745,139.513464,1,
府中市,37-1,35.662862,139.506584,1,
府中市,37-2,35.659816,139.512315,1,
府中市,37-3,35.662437,139.509891,1,
府中市,37-4,35.661024,139.50811,1,
府中市,37-5,35.661172,139.50663,1,
府中市,37-6,35.658118,139.508472,1,
府中市,37-7,35.658748,139.510475,1,
府中市,37-8,35.660021,139.508979,1,
府中市,38-1,35.654769,139.517525,1,
府中市,38-2,35.651204,139.519151,1,
府中市,38-3,35.653893,139.518231,1,
府中市,38-4,35.652774,139.520025,1,
府中市,38-5,35.652392,139.518468,1,
府中市,38-6,35.6548792,139.5150325,1,
府中市,38-7,35.65244,139.517159,1,
府中市,39-1,35.683745,139.456766,1,
府中市,39-2,35.680924,139.455905,1,
府中市,39-3,35.68313,139.455825,1,
府中市,39-4,35.678999,139.457218,1,
府中市,39-5,35.678449,139.453314,1,
府中市,39-6,35.676295,139.453376,1,
府中市,39-7,35.681649,139.452558,1,
府中市,40-1,35.676574,139.457595,1,
府中市,40-2,35.676614,139.463063,1,
府中市,40-3,35.680063,139.459755,1,
府中市,40-4,35.684787,139.458106,1,
府中市,40-5,35.683016,139.459146,1,
府中市,40-6,35.679876,139.461179,1,
府中市,40-7,35.679048,139.46152,1,
府中市,40-8,35.679745,139.463049,1,
府中市,41-1,35.668772,139.443055,1,
府中市,41-2,35.668637,139.444692,1,
府中市,41-3,35.669416,139.44933,1,
府中市,41-4,35.668912,139.447569,1,
府中市,41-5,35.669692,139.434466,1,
府中市,41-6,35.67019,139.440862,1,
府中市,41-7,35.668209,139.44932,1,
府中市,42-1,35.679711,139.498969,1,
府中市,42-2,35.683631,139.497845,1,
府中市,42-3,35.680658,139.498116,1,
府中市,42-4,35.684212,139.499594,1,
府中市,42-5,35.684001,139.499412,1,
府中市,42-6,35.68151,139.501084,1,
府中市,42-7,35.685292,139.501363,1,
府中市,42-8,35.685423,139.497622,1,
府中市,43-1,35.661981,139.506323,1,
府中市,43-2,35.659009,139.504732,1,
府中市,43-3,35.656475,139.505335,1,
府中市,43-4,35.659139,139.501192,1,
府中市,43-5,35.654254,139.50412,1,
府中市,43-6,35.656049,139.499599,1,
府中市,43-7,35.657844,139.499705,1,
府中市,44-1,35.662433,139.479239,1,
府中市,44-2,35.661778,139.476871,1,
府中市,44-3,35.663286,139.475006,1,
府中市,44-4,35.664863,139.477049,1,
府中市,44-5,35.66378,139.477402,1,
府中市,44-6,35.663087,139.476919,1,
府中市,44-7,35.664089,139.475286,1,
府中市,45-1,35.655781,139.467287,1,
府中市,45-2,35.657522,139.4639,1,
府中市,45-3,35.655965,139.470179,1,
府中市,45-4,35.6572217,139.4650978,1,
府中市,45-5,35.65831,139.462083,1,
府中市,45-6,35.657032,139.463688,1,
府中市,45-7,35.657009,139.462623,1,
府中市,46-1,35.688703,139.477153,1,
府中市,46-2,35.686323,139.479703,1,
府中市,46-3,35.685966,139.480717,1,
府中市,46-4,35.686711,139.483071,1,
府中市,46-5,35.688484,139.480652,1,
府中市,46-6,35.689318,139.48166,1,
府中市,46-7,35.687038,139.476764,1,
府中市,47-1,35.669706,139.467828,1,
府中市,47-2,35.669238,139.470876,1,
府中市,47-3,35.670552,139.46931,1,
府中市,47-4,35.670074,139.468646,1,
府中市,47-5,35.672033,139.4727,1,
府中市,47-6,35.670324,139.47035,1,
府中市,47-7,35.671724,139.47344,1,
府中市,48-1,35.668172,139.460334,1,
府中市,48-2,35.66669,139.464338,1,
府中市,48-3,35.66941,139.465042,1,
府中市,48-4,35.669708,139.464157,1,
府中市,48-5,35.6690393,139.4638651,1,
府中市,48-6,35.668185,139.464909,1,
府中市,48-7,35.667681,139.461608,1,
府中市,49-1,35.677838,139.485737,1,★7/5 12:21 他候補貼り間違い (小池陣営): 問い合わせ済み，小池陣営の現地対応待ち
府中市,49-2,35.678093,139.486077,1,
府中市,49-3,35.679889,139.490598,1,
府中市,49-4,35.678202,139.490333,1,
府中市,49-5,35.680449,139.488395,1,
府中市,49-6,35.680693,139.486791,1,
府中市,49-7,35.681536,139.487361,1,
府中市,50-1,35.673728,139.517276,1,
府中市,50-2,35.674098,139.518523,1,
府中市,50-3,35.672902,139.516917,1,
府中市,50-4,35.676048,139.517401,1,
府中市,50-5,35.67441,139.513925,1,
府中市,50-6,35.673478,139.5143,1,
府中市,50-7,35.675528,139.513877,1,
文京区,1-1,35.714301,139.748782,1,
文京区,1-2,35.714381,139.750799,1,
文京区,1-3,35.714194,139.75008,1,
文京区,1-4,35.7146998,139.7454344,1,
文京区,1-5,35.710889,139.7473123,1,
文京区,1-6,35.7082475,139.7495873,1,
文京区,1-7,35.708378,139.752881,1,
文京区,1-8,35.707603,139.751669,1,
文京区,1-9,35.7128726,139.7494245,1,
文京区,2-1,35.71074,139.737714,1,
文京区,2-2,35.710597,139.741459,1,
文京区,2-3,35.708543,139.741207,1,
文京区,2-4,35.709399,139.742449,1,
文京区,2-5,35.708591,139.747591,1,
文京区,2-6,35.710956,139.743687,1,
文京区,2-7,35.70693,139.747472,1,
文京区,2-8,35.706388,139.746539,1,
文京区,3-1,35.714967,139.733526,1,
文京区,3-2,35.714024,139.735968,1,
文京区,3-3,35.714057,139.733201,1,
文京区,3-4,35.715993,139.736729,1,
文京区,3-5,35.712744,139.735812,1,
文京区,3-6,35.710562,139.735163,1,
文京区,3-7,35.710414,139.734557,1,
文京区,3-8,35.7094251,139.7333656,1,
文京区,4-1,35.7151137,139.725368,1,
文京区,4-2,35.7113694,139.7269451,1,
文京区,4-3,35.7146772,139.7286118,1,
文京区,4-4,35.71293,139.72946,1,
文京区,4-5,35.7143753,139.7251983,1,
文京区,4-6,35.7119398,139.7270454,1,
文京区,4-7,35.7108484,139.7312524,1,
文京区,4-8,35.713999,139.725974,1,
文京区,5-1,35.718732,139.724854,1,
文京区,5-2,35.7177523,139.7229981,1,
文京区,5-3,35.717843,139.7211365,1,
文京区,5-4,35.716036,139.720745,1,
文京区,5-5,35.7153607,139.7238111,1,
文京区,5-6,35.716813,139.7261067,1,
文京区,5-7,35.716386,139.727705,1,
文京区,6-1,35.7217393,139.736535,1,
文京区,6-2,35.720846,139.733447,1,
文京区,6-3,35.7192903,139.7342045,1,
文京区,6-4,35.718624,139.735795,1,
文京区,6-5,35.720267,139.736187,1,
文京区,6-6,35.7174486,139.7316485,1,
文京区,6-7,35.7180424,139.7382813,1,
文京区,6-8,35.71732,139.733954,1,
文京区,7-1,35.7176385,139.7396658,1,
文京区,7-2,35.717329,139.743689,1,
文京区,7-3,35.716689,139.739669,1,
文京区,7-4,35.71538,139.741974,1,
文京区,7-5,35.713755,139.741073,1,
文京区,7-6,35.712729,139.745772,1,
文京区,7-7,35.714199,139.744142,1,
文京区,7-8,35.715457,139.740327,1,
文京区,8-1,35.7219102,139.7523389,1,
文京区,8-2,35.717007,139.751898,1,
文京区,8-3,35.7193102,139.7504579,1,
文京区,8-4,35.717716,139.746979,1,
文京区,8-5,35.7175867,139.750507,1,
文京区,8-6,35.7169428,139.7510513,1,
文京区,8-7,35.7186086,139.748047,1,
文京区,8-8,35.720634,139.748179,1,
文京区,9-1,35.730123,139.738752,1,
文京区,9-2,35.7275879,139.7435888,1,
文京区,9-3,35.7253605,139.7452224,1,
文京区,9-4,35.7257479,139.7461309,1,
文京区,9-5,35.7245306,139.746845,1,
文京区,9-6,35.727057,139.745997,1,
文京区,9-7,35.7233217,139.7457958,1,
文京区,9-8,35.72998,139.739586,1,
文京区,10-1,35.7266996,139.7419333,1,
文京区,10-2,35.724709,139.738318,1,
文京区,10-3,35.72572,139.738656,1,
文京区,10-4,35.7244065,139.7419182,1,
文京区,10-5,35.7241883,139.7432326,1,
文京区,10-6,35.7230692,139.7426426,1,
文京区,10-7,35.721122,139.740809,1,
文京区,10-8,35.7182607,139.7447629,1,
文京区,11-1,35.7235748,139.7317991,1,
文京区,11-2,35.7241508,139.7343604,1,
文京区,11-3,35.723844,139.736326,1,
文京区,11-4,35.724363,139.730793,1,
文京区,11-5,35.723235,139.736788,1,
文京区,11-6,35.722857,139.7387023,1,
文京区,11-7,35.722036,139.7357515,1,
文京区,11-8,35.7205483,139.7390639,1,
文京区,12-1,35.719888,139.725674,1,
文京区,12-2,35.720866,139.728837,1,
文京区,12-3,35.719726,139.726678,1,
文京区,12-4,35.719479,139.728692,1,
文京区,12-5,35.715966,139.728437,1,
文京区,12-6,35.721506,139.729207,1,
文京区,12-7,35.7176316,139.728043,1,
文京区,13-1,35.708778,139.765303,1,
文京区,13-2,35.706825,139.766629,1,
文京区,13-3,35.706045,139.766704,1,
文京区,13-4,35.70484,139.768919,1,
文京区,13-5,35.707347,139.760839,1,
文京区,13-6,35.70408,139.764123,1,
文京区,13-7,35.703858,139.763488,1,
文京区,13-8,35.7017033,139.7654586,1,
文京区,13-9,35.7083094,139.7673706,1,
文京区,14-1,35.7056557,139.7556453,1,
文京区,14-2,35.7040274,139.7598097,1,
文京区,14-3,35.7024265,139.7556287,1,
文京区,14-4,35.705326,139.757672,1,
文京区,14-5,35.702801,139.760383,1,
文京区,14-6,35.7073372,139.7599926,1,
文京区,14-7,35.703514,139.759262,1,
文京区,14-8,35.7045,139.757868,1,
文京区,15-1,35.713575,139.759584,1,
文京区,15-2,35.7109498,139.7583216,1,
文京区,15-3,35.711263,139.760111,1,
文京区,15-4,35.709728,139.754426,1,
文京区,15-5,35.708168,139.754001,1,
文京区,15-6,35.707962,139.757962,1,
文京区,15-7,35.7106532,139.7545267,1,
文京区,15-8,35.7086698,139.7636268,1,
文京区,16-1,35.719619,139.75365,1,
文京区,16-2,35.719188,139.753237,1,
文京区,16-3,35.7176889,139.7551325,1,
文京区,16-4,35.717306,139.7548855,1,
文京区,16-5,35.720368,139.753541,1,
文京区,16-6,35.713925,139.7556364,1,
文京区,16-7,35.7117815,139.7535739,1,
文京区,17-1,35.7184965,139.7575699,1,
文京区,17-2,35.7174574,139.7568504,1,
文京区,17-3,35.7182926,139.7590006,1,
文京区,17-4,35.716499,139.75721,1,
文京区,17-5,35.713178,139.758104,1,
文京区,17-6,35.7122313,139.7568925,1,
文京区,17-7,35.712212,139.759456,1,
文京区,17-8,35.7189587,139.7575213,1,
文京区,18-1,35.721312,139.763234,1,
文京区,18-2,35.7154756,139.7588926,1,
文京区,18-3,35.719206,139.761023,1,
文京区,18-4,35.719199,139.764043,1,
文京区,18-5,35.718732,139.763167,1,
文京区,18-6,35.7179855,139.7668852,1,
文京区,18-7,35.716173,139.762251,1,
文京区,18-8,35.7150927,139.7628406,1,
文京区,19-1,35.726724,139.763796,1,
文京区,19-2,35.7207835,139.7598686,1,
文京区,19-3,35.726049,139.762772,1,
文京区,19-4,35.7243566,139.7607107,1,
文京区,19-5,35.7235077,139.7602755,1,
文京区,19-6,35.7233988,139.7610909,1,
文京区,19-7,35.7242,139.761512,1,
文京区,19-8,35.723796,139.757623,1,
文京区,20-1,35.7275226,139.7553542,1,
文京区,20-2,35.7258565,139.7533666,1,
